city,model,sample_index,target_node,tod_band,congestion,condition,advisory_error,cause_precision,cause_recall,faithfulness_f1,hallucination_rate,quantitative_fidelity,n_cited_causes,n_topk,cited_locations,resolution_methods,resolved_set_sizes
pems_bay,mistral:7b,2231,134,midday,high,RANDOM_node,,0.025,0.009375,0.013636363636363634,0.9749999999999999,,3,8,[],[],[]
pems_bay,mistral:7b,5108,150,midday,high,RANDOM_node,,0.03333333333333332,0.0125,0.018181818181818177,0.9666666666666665,,3,8,[],[],[]
pems_bay,mistral:7b,6261,10,midday,high,RANDOM_node,,0.02333333333333333,0.00875,0.012727272727272728,0.9766666666666666,,3,8,[],[],[]
pems_bay,mistral:7b,4056,134,pm_rush,low,RANDOM_node,,0.021666666666666664,0.008125,0.011818181818181818,0.9783333333333332,,3,8,[],[],[]
pems_bay,mistral:7b,1169,303,pm_rush,low,RANDOM_node,,0.028333333333333325,0.010625,0.015454545454545452,0.9716666666666665,,3,8,[],[],[]
pems_bay,mistral:7b,4341,308,pm_rush,low,RANDOM_node,,0.028333333333333325,0.01,0.014688995215311003,0.9716666666666666,,3,8,[],[],[]
pems_bay,mistral:7b,4339,308,pm_rush,low,RANDOM_node,,0.029999999999999992,0.01125,0.01636363636363636,0.9699999999999998,,3,8,[],[],[]
pems_bay,mistral:7b,2327,134,pm_rush,low,RANDOM_node,,0.024999999999999994,0.009375,0.013636363636363636,0.975,,3,8,[],[],[]
pems_bay,mistral:7b,1165,295,pm_rush,low,RANDOM_node,,0.018333333333333333,0.006875,0.01,0.9816666666666667,,3,8,[],[],[]
pems_bay,mistral:7b,1170,303,pm_rush,low,RANDOM_node,,0.016666666666666666,0.00625,0.009090909090909092,0.9833333333333333,,3,8,[],[],[]
pems_bay,mistral:7b,4872,19,pm_rush,medium,RANDOM_node,,0.023333333333333334,0.00875,0.01272727272727273,0.9766666666666667,,3,8,[],[],[]
pems_bay,mistral:7b,2897,303,pm_rush,medium,RANDOM_node,,0.015,0.005625,0.008181818181818184,0.9849999999999999,,3,8,[],[],[]
pems_bay,mistral:7b,4880,302,pm_rush,medium,RANDOM_node,,0.033333333333333326,0.0125,0.018181818181818177,0.9666666666666665,,3,8,[],[],[]
pems_bay,mistral:7b,2585,302,pm_rush,medium,RANDOM_node,,0.016666666666666666,0.00625,0.009090909090909092,0.9833333333333333,,3,8,[],[],[]
pems_bay,mistral:7b,7800,121,pm_rush,medium,RANDOM_node,,0.018333333333333333,0.006875,0.010000000000000002,0.9816666666666662,,3,8,[],[],[]
pems_bay,mistral:7b,4913,134,pm_rush,medium,RANDOM_node,,0.011666666666666665,0.004375,0.006363636363636365,0.9883333333333334,,3,8,[],[],[]
pems_bay,mistral:7b,6630,80,pm_rush,medium,RANDOM_node,,0.02333333333333333,0.00875,0.012727272727272728,0.9766666666666666,,3,8,[],[],[]
pems_bay,mistral:7b,4010,10,pm_rush,high,RANDOM_node,,0.024999999999999994,0.009375,0.013636363636363636,0.975,,3,8,[],[],[]
pems_bay,mistral:7b,1998,32,pm_rush,high,RANDOM_node,,0.018333333333333333,0.006875,0.010000000000000002,0.9816666666666666,,3,8,[],[],[]
pems_bay,mistral:7b,9759,55,pm_rush,high,RANDOM_node,,0.021666666666666664,0.008125,0.011818181818181818,0.9783333333333334,,3,8,[],[],[]
pems_bay,mistral:7b,5744,32,pm_rush,high,RANDOM_node,,0.02333333333333333,0.00875,0.012727272727272728,0.9766666666666666,,3,8,[],[],[]
pems_bay,mistral:7b,2286,55,pm_rush,high,RANDOM_node,,0.011666666666666665,0.004375,0.006363636363636365,0.9883333333333333,,3,8,[],[],[]
pems_bay,mistral:7b,3179,121,pm_rush,high,RANDOM_node,,0.02666666666666666,0.01,0.014545454545454544,0.9733333333333332,,3,8,[],[],[]
pems_bay,mistral:7b,3173,121,pm_rush,high,RANDOM_node,,0.018333333333333333,0.006875,0.010000000000000002,0.9816666666666669,,3,8,[],[],[]
pems_bay,mistral:7b,10418,283,evening,low,RANDOM_node,,0.02,0.0075,0.01090909090909091,0.9799999999999999,,3,8,[],[],[]
pems_bay,mistral:7b,3781,134,evening,low,RANDOM_node,,0.02666666666666666,0.01,0.014545454545454544,0.9733333333333333,,3,8,[],[],[]
pems_bay,mistral:7b,1500,73,evening,low,RANDOM_node,,0.016666666666666666,0.00625,0.009090909090909092,0.9833333333333333,,3,8,[],[],[]
pems_bay,mistral:7b,2373,133,evening,low,RANDOM_node,,0.03333333333333332,0.0125,0.018181818181818177,0.9666666666666669,,3,8,[],[],[]
pems_bay,mistral:7b,6675,134,evening,low,RANDOM_node,,0.033333333333333326,0.0125,0.018181818181818177,0.9666666666666666,,3,8,[],[],[]
pems_bay,mistral:7b,346,133,evening,low,RANDOM_node,,0.018333333333333333,0.006875,0.010000000000000002,0.9816666666666666,,3,8,[],[],[]
pems_bay,mistral:7b,4939,323,evening,low,RANDOM_node,,0.011666666666666665,0.004375,0.006363636363636365,0.9883333333333333,,3,8,[],[],[]
pems_bay,mistral:7b,8112,98,evening,medium,RANDOM_node,,0.029999999999999992,0.010625,0.015598086124401911,0.9699999999999999,,3,8,[],[],[]
pems_bay,mistral:7b,3200,134,evening,medium,RANDOM_node,,0.03333333333333332,0.0125,0.018181818181818177,0.9666666666666665,,3,8,[],[],[]
pems_bay,mistral:7b,10114,301,evening,medium,RANDOM_node,,0.031666666666666655,0.011875,0.01727272727272727,0.9683333333333332,,3,8,[],[],[]
pems_bay,mistral:7b,9254,115,evening,medium,RANDOM_node,,0.021666666666666664,0.008125,0.011818181818181818,0.9783333333333333,,3,8,[],[],[]
pems_bay,mistral:7b,8387,134,evening,medium,RANDOM_node,,0.024999999999999994,0.009375,0.013636363636363636,0.9749999999999999,,3,8,[],[],[]
pems_bay,mistral:7b,7519,134,evening,medium,RANDOM_node,,0.03999999999999998,0.015,0.021818181818181813,0.96,,3,8,[],[],[]
pems_bay,mistral:7b,8669,134,evening,medium,RANDOM_node,,0.02166666666666667,0.008125,0.011818181818181816,0.9783333333333333,,3,8,[],[],[]
pems_bay,mistral:7b,8139,45,night,low,RANDOM_region,,0.3083333333333336,0.173125,0.213643044794348,0.6916666666666669,,3,8,[],[],[]
pems_bay,mistral:7b,4692,152,night,low,RANDOM_region,,0.4983333333333334,0.20375,0.2837068732437153,0.5016666666666665,,3,8,[],[],[]
pems_bay,mistral:7b,3590,21,night,low,RANDOM_region,,0.3400000000000001,0.2125,0.25098708291941063,0.6600000000000003,,3,8,[],[],[]
pems_bay,mistral:7b,8485,134,night,low,RANDOM_region,,0.3783333333333332,0.218125,0.26559038798235823,0.6216666666666674,,3,8,[],[],[]
pems_bay,mistral:7b,6452,134,night,low,RANDOM_region,,0.44999999999999996,0.209375,0.2789253833885409,0.5500000000000002,,3,8,[],[],[]
pems_bay,mistral:7b,2131,152,night,low,RANDOM_region,,0.2616666666666669,0.180625,0.20636052360702298,0.738333333333333,,3,8,[],[],[]
pems_bay,mistral:7b,1520,134,night,low,RANDOM_region,,0.5350000000000003,0.211875,0.2995498746867168,0.4649999999999997,,3,8,[],[],[]
pems_bay,mistral:7b,7295,45,night,medium,RANDOM_region,,0.4100000000000001,0.193125,0.2567331896173999,0.5900000000000003,,3,8,[],[],[]
pems_bay,mistral:7b,2123,275,night,medium,RANDOM_region,,0.34166666666666673,0.19375,0.2361604602129118,0.6583333333333335,,3,8,[],[],[]
pems_bay,mistral:7b,9298,115,night,medium,RANDOM_region,,0.39666666666666694,0.195625,0.2504907622133628,0.6033333333333336,,3,8,[],[],[]
pems_bay,mistral:7b,1866,90,night,medium,RANDOM_region,,0.34833333333333366,0.194375,0.24359305957200653,0.6516666666666672,,3,8,[],[],[]
pems_bay,mistral:7b,7915,134,night,medium,RANDOM_region,,0.42500000000000027,0.199375,0.2651181917497705,0.575,,3,8,[],[],[]
pems_bay,mistral:7b,1553,133,night,medium,RANDOM_region,,0.29000000000000004,0.2025,0.23619047619047598,0.7100000000000003,,3,8,[],[],[]
pems_bay,mistral:7b,7590,283,night,medium,RANDOM_region,,0.34333333333333343,0.1875,0.23593177816335692,0.6566666666666672,,3,8,[],[],[]
pems_bay,mistral:7b,7345,90,night,high,RANDOM_region,,0.45166666666666694,0.20625,0.27027947092467214,0.5483333333333331,,3,8,[],[],[]
pems_bay,mistral:7b,6779,133,am_rush,low,RANDOM_region,,0.385,0.224375,0.2725094893388509,0.615,,3,8,[],[],[]
pems_bay,mistral:7b,1017,133,am_rush,low,RANDOM_region,,0.5066666666666665,0.214375,0.2965420824789244,0.49333333333333357,,3,8,[],[],[]
pems_bay,mistral:7b,4770,133,am_rush,low,RANDOM_region,,0.42833333333333345,0.20125,0.26786975130132995,0.571666666666667,,3,8,[],[],[]
pems_bay,mistral:7b,6492,293,am_rush,low,RANDOM_region,,0.4766666666666669,0.186875,0.2639598997493734,0.5233333333333332,,3,8,[],[],[]
pems_bay,mistral:7b,445,133,am_rush,low,RANDOM_region,,0.40166666666666634,0.19125,0.24832382272010747,0.5983333333333338,,3,8,[],[],[]
pems_bay,mistral:7b,4784,287,am_rush,low,RANDOM_region,,0.4133333333333332,0.195,0.2607377464640622,0.5866666666666668,,3,8,[],[],[]
pems_bay,mistral:7b,2753,133,am_rush,low,RANDOM_region,,0.44333333333333313,0.199375,0.2687636293531029,0.5566666666666664,,3,8,[],[],[]
pems_bay,mistral:7b,477,10,am_rush,medium,RANDOM_region,,0.5133333333333336,0.20375,0.28695708969393197,0.4866666666666663,,3,8,[],[],[]
pems_bay,mistral:7b,754,133,am_rush,medium,RANDOM_region,,0.4149999999999999,0.190625,0.2544840212419158,0.5849999999999997,,3,8,[],[],[]
pems_bay,mistral:7b,5042,90,am_rush,medium,RANDOM_region,,0.40666666666666673,0.183125,0.24314177463403466,0.5933333333333333,,3,8,[],[],[]
pems_bay,mistral:7b,8513,134,am_rush,medium,RANDOM_region,,0.4783333333333332,0.19375,0.2717959444064707,0.5216666666666668,,3,8,[],[],[]
pems_bay,mistral:7b,1299,88,am_rush,medium,RANDOM_region,,0.34166666666666673,0.188125,0.23048679297000466,0.6583333333333334,,3,8,[],[],[]
pems_bay,mistral:7b,4507,134,am_rush,medium,RANDOM_region,,0.3683333333333334,0.2125,0.25752197316759357,0.6316666666666672,,3,8,[],[],[]
pems_bay,mistral:7b,193,88,am_rush,medium,RANDOM_region,,0.3866666666666669,0.174375,0.23441479689900735,0.6133333333333334,,3,8,[],[],[]
pems_bay,mistral:7b,3643,310,am_rush,high,RANDOM_region,,0.3483333333333332,0.185,0.2351450444292547,0.6516666666666667,,3,8,[],[],[]
pems_bay,mistral:7b,9948,250,am_rush,high,RANDOM_region,,0.2883333333333334,0.205,0.22207523310605293,0.7116666666666667,,3,8,[],[],[]
pems_bay,mistral:7b,7649,142,am_rush,high,RANDOM_region,,0.3666666666666668,0.2,0.2474205202500817,0.6333333333333339,,3,8,[],[],[]
pems_bay,mistral:7b,3629,150,am_rush,high,RANDOM_region,,0.41666666666666674,0.195,0.25894688235740837,0.5833333333333335,,3,8,[],[],[]
pems_bay,mistral:7b,7080,142,am_rush,high,RANDOM_region,,0.49999999999999994,0.195625,0.2773703349282296,0.5000000000000001,,3,8,[],[],[]
pems_bay,mistral:7b,9671,310,am_rush,high,RANDOM_region,,0.36166666666666686,0.194375,0.24095556467900398,0.6383333333333338,,3,8,[],[],[]
pems_bay,mistral:7b,159,88,am_rush,high,RANDOM_region,,0.41166666666666657,0.190625,0.25410963072015674,0.588333333333334,,3,8,[],[],[]
pems_bay,mistral:7b,1662,28,midday,medium,RANDOM_region,,0.4799999999999997,0.1925,0.269838110427584,0.5200000000000001,,3,8,[],[],[]
pems_bay,mistral:7b,3672,295,midday,medium,RANDOM_region,,0.27833333333333315,0.17875,0.20165499949632576,0.7216666666666669,,3,8,[],[],[]
pems_bay,mistral:7b,6841,10,midday,medium,RANDOM_region,,0.42,0.19125,0.2560479987848407,0.5800000000000002,,3,8,[],[],[]
pems_bay,mistral:7b,485,10,midday,medium,RANDOM_region,,0.35833333333333345,0.2075,0.25755642953537655,0.641666666666667,,3,8,[],[],[]
pems_bay,mistral:7b,2821,295,midday,medium,RANDOM_region,,0.2166666666666667,0.19,0.17199441022351247,0.783333333333333,,3,8,[],[],[]
pems_bay,mistral:7b,2809,303,midday,medium,RANDOM_region,,0.36500000000000016,0.19625,0.24575001233660956,0.6350000000000007,,3,8,[],[],[]
pems_bay,mistral:7b,7702,115,midday,medium,RANDOM_region,,0.3416666666666668,0.18875,0.23092939792322567,0.6583333333333339,,3,8,[],[],[]
pems_bay,mistral:7b,3985,17,midday,high,RANDOM_region,,0.39499999999999985,0.186875,0.24743257444310068,0.6050000000000003,,3,8,[],[],[]
pems_bay,mistral:7b,2267,55,midday,high,RANDOM_region,,0.26666666666666683,0.19625,0.21059073947790605,0.7333333333333336,,3,8,[],[],[]
pems_bay,mistral:7b,9417,134,midday,high,RANDOM_region,,0.34500000000000014,0.18375,0.23022614549138065,0.6550000000000002,,3,8,[],[],[]
pems_bay,mistral:7b,3090,303,midday,high,RANDOM_region,,0.14999999999999983,0.2125,0.16145854145854127,0.8499999999999995,,3,8,[],[],[]
pems_bay,mistral:7b,2231,134,midday,high,RANDOM_region,,0.43833333333333335,0.20125,0.26917163538216143,0.561666666666667,,3,8,[],[],[]
pems_bay,mistral:7b,5108,150,midday,high,RANDOM_region,,0.38666666666666655,0.215625,0.27058548936443644,0.6133333333333335,,3,8,[],[],[]
pems_bay,mistral:7b,6261,10,midday,high,RANDOM_region,,0.28666666666666685,0.20125,0.2286051222322067,0.7133333333333338,,3,8,[],[],[]
pems_bay,mistral:7b,4056,134,pm_rush,low,RANDOM_region,,0.44499999999999995,0.20125,0.2704354242248977,0.5550000000000002,,3,8,[],[],[]
pems_bay,mistral:7b,1169,303,pm_rush,low,RANDOM_region,,0.11999999999999994,0.175625,0.1220933839300446,0.88,,3,8,[],[],[]
pems_bay,mistral:7b,4341,308,pm_rush,low,RANDOM_region,,0.21666666666666687,0.1875,0.18522508244239727,0.7833333333333331,,3,8,[],[],[]
pems_bay,mistral:7b,4339,308,pm_rush,low,RANDOM_region,,0.21666666666666662,0.191875,0.184097653553989,0.7833333333333335,,3,8,[],[],[]
pems_bay,mistral:7b,2327,134,pm_rush,low,RANDOM_region,,0.423333333333333,0.195625,0.2549356226161178,0.5766666666666671,,3,8,[],[],[]
pems_bay,mistral:7b,1165,295,pm_rush,low,RANDOM_region,,0.3466666666666668,0.189375,0.23330993764494193,0.6533333333333338,,3,8,[],[],[]
pems_bay,mistral:7b,1170,303,pm_rush,low,RANDOM_region,,0.41666666666666674,0.19375,0.25819074960127575,0.5833333333333333,,3,8,[],[],[]
pems_bay,mistral:7b,4872,19,pm_rush,medium,RANDOM_region,,0.5083333333333332,0.198125,0.2806539074960126,0.49166666666666686,,3,8,[],[],[]
pems_bay,mistral:7b,2897,303,pm_rush,medium,RANDOM_region,,0.3983333333333336,0.220625,0.2767316402895347,0.6016666666666669,,3,8,[],[],[]
pems_bay,mistral:7b,4880,302,pm_rush,medium,RANDOM_region,,0.3450000000000001,0.186875,0.23504959368117237,0.6550000000000005,,3,8,[],[],[]
pems_bay,mistral:7b,2585,302,pm_rush,medium,RANDOM_region,,0.14999999999999988,0.241875,0.16266918956574133,0.85,,3,8,[],[],[]
pems_bay,mistral:7b,7800,121,pm_rush,medium,RANDOM_region,,0.26666666666666666,0.18125,0.1980813824789456,0.7333333333333334,,3,8,[],[],[]
pems_bay,mistral:7b,4913,134,pm_rush,medium,RANDOM_region,,0.38500000000000006,0.2075,0.2575606839491387,0.6150000000000003,,3,8,[],[],[]
pems_bay,mistral:7b,6630,80,pm_rush,medium,RANDOM_region,,0.5300000000000002,0.211875,0.2967382091592615,0.4699999999999999,,3,8,[],[],[]
pems_bay,mistral:7b,4010,10,pm_rush,high,RANDOM_region,,0.46833333333333355,0.20625,0.2796190406085141,0.5316666666666665,,3,8,[],[],[]
pems_bay,mistral:7b,1998,32,pm_rush,high,RANDOM_region,,0.36000000000000015,0.200625,0.25257231189862744,0.6400000000000006,,3,8,[],[],[]
pems_bay,mistral:7b,9759,55,pm_rush,high,RANDOM_region,,0.4183333333333332,0.19125,0.2514820157482695,0.581666666666667,,3,8,[],[],[]
pems_bay,mistral:7b,5744,32,pm_rush,high,RANDOM_region,,0.38666666666666666,0.22375,0.27710278960805235,0.6133333333333337,,3,8,[],[],[]
pems_bay,mistral:7b,2286,55,pm_rush,high,RANDOM_region,,0.4133333333333332,0.1925,0.2568410957463587,0.5866666666666667,,3,8,[],[],[]
pems_bay,mistral:7b,3179,121,pm_rush,high,RANDOM_region,,0.4116666666666666,0.186875,0.25085110678794875,0.5883333333333338,,3,8,[],[],[]
pems_bay,mistral:7b,3173,121,pm_rush,high,RANDOM_region,,0.3450000000000002,0.195,0.2437143558196187,0.6550000000000001,,3,8,[],[],[]
pems_bay,mistral:7b,10418,283,evening,low,RANDOM_region,,0.5766666666666667,0.201875,0.2971121743753326,0.42333333333333334,,3,8,[],[],[]
pems_bay,mistral:7b,3781,134,evening,low,RANDOM_region,,0.3583333333333333,0.193125,0.24227847569499414,0.6416666666666668,,3,8,[],[],[]
pems_bay,mistral:7b,1500,73,evening,low,RANDOM_region,,0.26833333333333353,0.183125,0.20221004348027205,0.7316666666666667,,3,8,[],[],[]
pems_bay,mistral:7b,2373,133,evening,low,RANDOM_region,,0.5166666666666672,0.20375,0.28815092276144916,0.4833333333333328,,3,8,[],[],[]
pems_bay,mistral:7b,6675,134,evening,low,RANDOM_region,,0.3533333333333335,0.205,0.2485192759236502,0.6466666666666672,,3,8,[],[],[]
pems_bay,mistral:7b,346,133,evening,low,RANDOM_region,,0.42833333333333323,0.195,0.2624183886289147,0.571666666666667,,3,8,[],[],[]
pems_bay,mistral:7b,4939,323,evening,low,RANDOM_region,,0.12333333333333327,0.1675,0.13157736381265783,0.8766666666666667,,3,8,[],[],[]
pems_bay,mistral:7b,8112,98,evening,medium,RANDOM_region,,0.26000000000000023,0.17375,0.19488681060941115,0.74,,3,8,[],[],[]
pems_bay,mistral:7b,3200,134,evening,medium,RANDOM_region,,0.3616666666666667,0.195625,0.23595656296165646,0.6383333333333333,,3,8,[],[],[]
pems_bay,mistral:7b,10114,301,evening,medium,RANDOM_region,,0.4433333333333331,0.21,0.2727829710021659,0.556666666666667,,3,8,[],[],[]
pems_bay,mistral:7b,9254,115,evening,medium,RANDOM_region,,0.5166666666666666,0.205625,0.2894729551150602,0.4833333333333333,,3,8,[],[],[]
pems_bay,mistral:7b,8387,134,evening,medium,RANDOM_region,,0.25000000000000017,0.1825,0.19850563361646942,0.7500000000000004,,3,8,[],[],[]
pems_bay,mistral:7b,7519,134,evening,medium,RANDOM_region,,0.3350000000000003,0.186875,0.23082081604270743,0.6650000000000007,,3,8,[],[],[]
pems_bay,mistral:7b,8669,134,evening,medium,RANDOM_region,,0.30333333333333334,0.210625,0.2395567068438734,0.6966666666666668,,3,8,[],[],[]
pems_bay,mistral:7b,8139,45,night,low,RANDOM_target_region,,1.0,0.375,0.5454545454545454,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,4692,152,night,low,RANDOM_target_region,,1.0,0.25,0.4,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,3590,21,night,low,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,8485,134,night,low,RANDOM_target_region,,1.0,0.375,0.5454545454545454,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,6452,134,night,low,RANDOM_target_region,,1.0,0.125,0.2222222222222222,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,2131,152,night,low,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,1520,134,night,low,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,7295,45,night,medium,RANDOM_target_region,,1.0,0.25,0.4,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,2123,275,night,medium,RANDOM_target_region,,1.0,0.375,0.5454545454545454,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,9298,115,night,medium,RANDOM_target_region,,1.0,0.125,0.2222222222222222,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,1866,90,night,medium,RANDOM_target_region,,1.0,0.125,0.2222222222222222,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,7915,134,night,medium,RANDOM_target_region,,1.0,0.25,0.4,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,1553,133,night,medium,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,7590,283,night,medium,RANDOM_target_region,,1.0,0.25,0.4,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,7345,90,night,high,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,6779,133,am_rush,low,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,1017,133,am_rush,low,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,4770,133,am_rush,low,RANDOM_target_region,,1.0,0.125,0.2222222222222222,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,6492,293,am_rush,low,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,445,133,am_rush,low,RANDOM_target_region,,1.0,0.125,0.2222222222222222,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,4784,287,am_rush,low,RANDOM_target_region,,1.0,0.25,0.4,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,2753,133,am_rush,low,RANDOM_target_region,,1.0,0.125,0.2222222222222222,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,477,10,am_rush,medium,RANDOM_target_region,,1.0,0.25,0.4,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,754,133,am_rush,medium,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,5042,90,am_rush,medium,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,8513,134,am_rush,medium,RANDOM_target_region,,1.0,0.25,0.4,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,1299,88,am_rush,medium,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,4507,134,am_rush,medium,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,193,88,am_rush,medium,RANDOM_target_region,,1.0,0.125,0.2222222222222222,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,3643,310,am_rush,high,RANDOM_target_region,,1.0,0.25,0.4,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,9948,250,am_rush,high,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,7649,142,am_rush,high,RANDOM_target_region,,1.0,0.125,0.2222222222222222,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,3629,150,am_rush,high,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,7080,142,am_rush,high,RANDOM_target_region,,1.0,0.125,0.2222222222222222,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,9671,310,am_rush,high,RANDOM_target_region,,1.0,0.125,0.2222222222222222,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,159,88,am_rush,high,RANDOM_target_region,,1.0,0.25,0.4,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,1662,28,midday,medium,RANDOM_target_region,,1.0,0.125,0.2222222222222222,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,3672,295,midday,medium,RANDOM_target_region,,1.0,0.5,0.6666666666666666,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,6841,10,midday,medium,RANDOM_target_region,,1.0,0.25,0.4,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,485,10,midday,medium,RANDOM_target_region,,1.0,0.25,0.4,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,2821,295,midday,medium,RANDOM_target_region,,1.0,0.75,0.8571428571428571,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,2809,303,midday,medium,RANDOM_target_region,,1.0,0.125,0.2222222222222222,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,7702,115,midday,medium,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,3985,17,midday,high,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,2267,55,midday,high,RANDOM_target_region,,1.0,0.25,0.4,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,9417,134,midday,high,RANDOM_target_region,,1.0,0.375,0.5454545454545454,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,3090,303,midday,high,RANDOM_target_region,,1.0,0.75,0.8571428571428571,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,2231,134,midday,high,RANDOM_target_region,,1.0,0.125,0.2222222222222222,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,5108,150,midday,high,RANDOM_target_region,,1.0,0.25,0.4,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,6261,10,midday,high,RANDOM_target_region,,1.0,0.25,0.4,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,4056,134,pm_rush,low,RANDOM_target_region,,1.0,0.125,0.2222222222222222,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,1169,303,pm_rush,low,RANDOM_target_region,,1.0,0.875,0.9333333333333333,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,4341,308,pm_rush,low,RANDOM_target_region,,1.0,0.25,0.4,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,4339,308,pm_rush,low,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,2327,134,pm_rush,low,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,1165,295,pm_rush,low,RANDOM_target_region,,1.0,0.125,0.2222222222222222,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,1170,303,pm_rush,low,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,4872,19,pm_rush,medium,RANDOM_target_region,,1.0,0.125,0.2222222222222222,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,2897,303,pm_rush,medium,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,4880,302,pm_rush,medium,RANDOM_target_region,,1.0,0.125,0.2222222222222222,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,2585,302,pm_rush,medium,RANDOM_target_region,,1.0,0.875,0.9333333333333333,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,7800,121,pm_rush,medium,RANDOM_target_region,,1.0,0.5,0.6666666666666666,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,4913,134,pm_rush,medium,RANDOM_target_region,,1.0,0.125,0.2222222222222222,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,6630,80,pm_rush,medium,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,4010,10,pm_rush,high,RANDOM_target_region,,1.0,0.25,0.4,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,1998,32,pm_rush,high,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,9759,55,pm_rush,high,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
