dataset,scenario_id,sample_index,scenario_type,tod_band,congestion,seed,condition,chosen,ground_truth,correct,delay_reduction
metr_la,s0129,2097,am_rush|medium,am_rush,medium,1,XTRAFFIC,ramp_metering,transit_surge,0,-0.047
metr_la,s0129,2097,am_rush|medium,am_rush,medium,2,RAW,signal_retiming,transit_surge,0,0.005
metr_la,s0129,2097,am_rush|medium,am_rush,medium,2,XTRAFFIC,signal_retiming,transit_surge,0,0.005
metr_la,s0130,5243,am_rush|medium,am_rush,medium,0,RAW,signal_retiming,transit_surge,0,19.936
metr_la,s0130,5243,am_rush|medium,am_rush,medium,0,XTRAFFIC,signal_retiming,transit_surge,0,19.936
metr_la,s0130,5243,am_rush|medium,am_rush,medium,1,RAW,signal_retiming,transit_surge,0,19.936
metr_la,s0130,5243,am_rush|medium,am_rush,medium,1,XTRAFFIC,ramp_metering,transit_surge,0,33.925
metr_la,s0130,5243,am_rush|medium,am_rush,medium,2,RAW,signal_retiming,transit_surge,0,19.936
metr_la,s0130,5243,am_rush|medium,am_rush,medium,2,XTRAFFIC,signal_retiming,transit_surge,0,19.936
metr_la,s0135,4400,am_rush|medium,am_rush,medium,0,RAW,signal_retiming,ramp_metering,0,14.392
metr_la,s0135,4400,am_rush|medium,am_rush,medium,0,XTRAFFIC,ramp_metering,ramp_metering,1,36.306
metr_la,s0135,4400,am_rush|medium,am_rush,medium,1,RAW,signal_retiming,ramp_metering,0,14.392
metr_la,s0135,4400,am_rush|medium,am_rush,medium,1,XTRAFFIC,signal_retiming,ramp_metering,0,14.392
metr_la,s0135,4400,am_rush|medium,am_rush,medium,2,RAW,signal_retiming,ramp_metering,0,14.392
metr_la,s0135,4400,am_rush|medium,am_rush,medium,2,XTRAFFIC,ramp_metering,ramp_metering,1,36.306
metr_la,s0139,361,am_rush|high,am_rush,high,0,RAW,signal_retiming,reroute,0,1.939
metr_la,s0139,361,am_rush|high,am_rush,high,0,XTRAFFIC,ramp_metering,reroute,0,0.0
metr_la,s0139,361,am_rush|high,am_rush,high,1,RAW,signal_retiming,reroute,0,1.939
metr_la,s0139,361,am_rush|high,am_rush,high,1,XTRAFFIC,ramp_metering,reroute,0,0.0
metr_la,s0139,361,am_rush|high,am_rush,high,2,RAW,signal_retiming,reroute,0,1.939
metr_la,s0139,361,am_rush|high,am_rush,high,2,XTRAFFIC,ramp_metering,reroute,0,0.0
metr_la,s0141,2660,am_rush|high,am_rush,high,0,RAW,signal_retiming,ramp_metering,0,37.783
metr_la,s0141,2660,am_rush|high,am_rush,high,0,XTRAFFIC,signal_retiming,ramp_metering,0,37.783
metr_la,s0141,2660,am_rush|high,am_rush,high,1,RAW,signal_retiming,ramp_metering,0,37.783
metr_la,s0141,2660,am_rush|high,am_rush,high,1,XTRAFFIC,signal_retiming,ramp_metering,0,37.783
metr_la,s0141,2660,am_rush|high,am_rush,high,2,RAW,signal_retiming,ramp_metering,0,37.783
metr_la,s0141,2660,am_rush|high,am_rush,high,2,XTRAFFIC,ramp_metering,ramp_metering,1,52.227
metr_la,s0142,6119,am_rush|high,am_rush,high,0,RAW,signal_retiming,signal_retiming,1,54.789
metr_la,s0142,6119,am_rush|high,am_rush,high,0,XTRAFFIC,signal_retiming,signal_retiming,1,54.789
metr_la,s0142,6119,am_rush|high,am_rush,high,1,RAW,signal_retiming,signal_retiming,1,54.789
metr_la,s0142,6119,am_rush|high,am_rush,high,1,XTRAFFIC,ramp_metering,signal_retiming,0,26.405
metr_la,s0142,6119,am_rush|high,am_rush,high,2,RAW,signal_retiming,signal_retiming,1,54.789
metr_la,s0142,6119,am_rush|high,am_rush,high,2,XTRAFFIC,signal_retiming,signal_retiming,1,54.789
metr_la,s0146,2955,am_rush|high,am_rush,high,0,RAW,signal_retiming,transit_surge,0,48.835
metr_la,s0146,2955,am_rush|high,am_rush,high,0,XTRAFFIC,ramp_metering,transit_surge,0,41.911
metr_la,s0146,2955,am_rush|high,am_rush,high,1,RAW,signal_retiming,transit_surge,0,48.835
metr_la,s0146,2955,am_rush|high,am_rush,high,1,XTRAFFIC,ramp_metering,transit_surge,0,41.911
metr_la,s0146,2955,am_rush|high,am_rush,high,2,RAW,signal_retiming,transit_surge,0,48.835
metr_la,s0146,2955,am_rush|high,am_rush,high,2,XTRAFFIC,ramp_metering,transit_surge,0,41.911
metr_la,s0150,6107,am_rush|high,am_rush,high,0,RAW,signal_retiming,transit_surge,0,23.772
metr_la,s0150,6107,am_rush|high,am_rush,high,0,XTRAFFIC,ramp_metering,transit_surge,0,30.464
metr_la,s0150,6107,am_rush|high,am_rush,high,1,RAW,signal_retiming,transit_surge,0,23.772
metr_la,s0150,6107,am_rush|high,am_rush,high,1,XTRAFFIC,ramp_metering,transit_surge,0,30.464
metr_la,s0150,6107,am_rush|high,am_rush,high,2,RAW,signal_retiming,transit_surge,0,23.772
metr_la,s0150,6107,am_rush|high,am_rush,high,2,XTRAFFIC,ramp_metering,transit_surge,0,30.464
metr_la,s0151,2935,am_rush|high,am_rush,high,0,RAW,signal_retiming,ramp_metering,0,-10.144
metr_la,s0151,2935,am_rush|high,am_rush,high,0,XTRAFFIC,signal_retiming,ramp_metering,0,-10.144
metr_la,s0151,2935,am_rush|high,am_rush,high,1,RAW,signal_retiming,ramp_metering,0,-10.144
metr_la,s0151,2935,am_rush|high,am_rush,high,1,XTRAFFIC,signal_retiming,ramp_metering,0,-10.144
metr_la,s0151,2935,am_rush|high,am_rush,high,2,RAW,signal_retiming,ramp_metering,0,-10.144
metr_la,s0151,2935,am_rush|high,am_rush,high,2,XTRAFFIC,signal_retiming,ramp_metering,0,-10.144
metr_la,s0152,39,am_rush|high,am_rush,high,0,RAW,signal_retiming,reroute,0,15.666
metr_la,s0152,39,am_rush|high,am_rush,high,0,XTRAFFIC,signal_retiming,reroute,0,15.666
metr_la,s0152,39,am_rush|high,am_rush,high,1,RAW,signal_retiming,reroute,0,15.666
metr_la,s0152,39,am_rush|high,am_rush,high,1,XTRAFFIC,ramp_metering,reroute,0,31.156
metr_la,s0152,39,am_rush|high,am_rush,high,2,RAW,signal_retiming,reroute,0,15.666
metr_la,s0152,39,am_rush|high,am_rush,high,2,XTRAFFIC,signal_retiming,reroute,0,15.666
metr_la,s0156,6677,am_rush|high,am_rush,high,0,RAW,signal_retiming,transit_surge,0,43.27
metr_la,s0156,6677,am_rush|high,am_rush,high,0,XTRAFFIC,signal_retiming,transit_surge,0,43.27
metr_la,s0156,6677,am_rush|high,am_rush,high,1,RAW,signal_retiming,transit_surge,0,43.27
metr_la,s0156,6677,am_rush|high,am_rush,high,1,XTRAFFIC,ramp_metering,transit_surge,0,49.088
metr_la,s0156,6677,am_rush|high,am_rush,high,2,RAW,signal_retiming,transit_surge,0,43.27
metr_la,s0156,6677,am_rush|high,am_rush,high,2,XTRAFFIC,signal_retiming,transit_surge,0,43.27
metr_la,s0159,4949,am_rush|high,am_rush,high,0,RAW,signal_retiming,signal_retiming,1,43.677
metr_la,s0159,4949,am_rush|high,am_rush,high,0,XTRAFFIC,ramp_metering,signal_retiming,0,39.9
metr_la,s0159,4949,am_rush|high,am_rush,high,1,RAW,signal_retiming,signal_retiming,1,43.677
metr_la,s0159,4949,am_rush|high,am_rush,high,1,XTRAFFIC,ramp_metering,signal_retiming,0,39.9
metr_la,s0159,4949,am_rush|high,am_rush,high,2,RAW,signal_retiming,signal_retiming,1,43.677
metr_la,s0159,4949,am_rush|high,am_rush,high,2,XTRAFFIC,ramp_metering,signal_retiming,0,39.9
metr_la,s0160,943,am_rush|high,am_rush,high,0,RAW,signal_retiming,ramp_metering,0,-8.385
metr_la,s0160,943,am_rush|high,am_rush,high,0,XTRAFFIC,ramp_metering,ramp_metering,1,54.296
metr_la,s0160,943,am_rush|high,am_rush,high,1,RAW,signal_retiming,ramp_metering,0,-8.385
metr_la,s0160,943,am_rush|high,am_rush,high,1,XTRAFFIC,ramp_metering,ramp_metering,1,54.296
metr_la,s0160,943,am_rush|high,am_rush,high,2,RAW,signal_retiming,ramp_metering,0,-8.385
metr_la,s0160,943,am_rush|high,am_rush,high,2,XTRAFFIC,ramp_metering,ramp_metering,1,54.296
metr_la,s0162,6117,am_rush|high,am_rush,high,0,RAW,signal_retiming,transit_surge,0,22.368
metr_la,s0162,6117,am_rush|high,am_rush,high,0,XTRAFFIC,ramp_metering,transit_surge,0,32.111
metr_la,s0162,6117,am_rush|high,am_rush,high,1,RAW,signal_retiming,transit_surge,0,22.368
metr_la,s0162,6117,am_rush|high,am_rush,high,1,XTRAFFIC,signal_retiming,transit_surge,0,22.368
metr_la,s0162,6117,am_rush|high,am_rush,high,2,RAW,signal_retiming,transit_surge,0,22.368
metr_la,s0162,6117,am_rush|high,am_rush,high,2,XTRAFFIC,ramp_metering,transit_surge,0,32.111
metr_la,s0169,47,am_rush|high,am_rush,high,0,RAW,signal_retiming,ramp_metering,0,-34.033
metr_la,s0169,47,am_rush|high,am_rush,high,0,XTRAFFIC,ramp_metering,ramp_metering,1,64.959
metr_la,s0169,47,am_rush|high,am_rush,high,1,RAW,signal_retiming,ramp_metering,0,-34.033
metr_la,s0169,47,am_rush|high,am_rush,high,1,XTRAFFIC,signal_retiming,ramp_metering,0,-34.033
metr_la,s0169,47,am_rush|high,am_rush,high,2,RAW,signal_retiming,ramp_metering,0,-34.033
metr_la,s0169,47,am_rush|high,am_rush,high,2,XTRAFFIC,ramp_metering,ramp_metering,1,64.959
metr_la,s0172,3831,midday|low,midday,low,0,RAW,signal_retiming,ramp_metering,0,23.25
metr_la,s0172,3831,midday|low,midday,low,0,XTRAFFIC,ramp_metering,ramp_metering,1,36.064
metr_la,s0172,3831,midday|low,midday,low,1,RAW,signal_retiming,ramp_metering,0,23.25
metr_la,s0172,3831,midday|low,midday,low,1,XTRAFFIC,ramp_metering,ramp_metering,1,36.064
metr_la,s0172,3831,midday|low,midday,low,2,RAW,signal_retiming,ramp_metering,0,23.25
metr_la,s0172,3831,midday|low,midday,low,2,XTRAFFIC,ramp_metering,ramp_metering,1,36.064
metr_la,s0175,1836,midday|low,midday,low,0,RAW,signal_retiming,signal_retiming,1,26.835
metr_la,s0175,1836,midday|low,midday,low,0,XTRAFFIC,signal_retiming,signal_retiming,1,26.835
metr_la,s0175,1836,midday|low,midday,low,1,RAW,signal_retiming,signal_retiming,1,26.835
metr_la,s0175,1836,midday|low,midday,low,1,XTRAFFIC,ramp_metering,signal_retiming,0,25.665
metr_la,s0175,1836,midday|low,midday,low,2,RAW,signal_retiming,signal_retiming,1,26.835
metr_la,s0175,1836,midday|low,midday,low,2,XTRAFFIC,signal_retiming,signal_retiming,1,26.835
metr_la,s0179,1838,midday|low,midday,low,0,RAW,signal_retiming,signal_retiming,1,28.532
metr_la,s0179,1838,midday|low,midday,low,0,XTRAFFIC,ramp_metering,signal_retiming,0,28.112
metr_la,s0179,1838,midday|low,midday,low,1,RAW,signal_retiming,signal_retiming,1,28.532
metr_la,s0179,1838,midday|low,midday,low,1,XTRAFFIC,signal_retiming,signal_retiming,1,28.532
metr_la,s0179,1838,midday|low,midday,low,2,RAW,signal_retiming,signal_retiming,1,28.532
metr_la,s0179,1838,midday|low,midday,low,2,XTRAFFIC,ramp_metering,signal_retiming,0,28.112
metr_la,s0180,5852,midday|low,midday,low,0,RAW,signal_retiming,transit_surge,0,20.226
metr_la,s0180,5852,midday|low,midday,low,0,XTRAFFIC,signal_retiming,transit_surge,0,20.226
metr_la,s0180,5852,midday|low,midday,low,1,RAW,signal_retiming,transit_surge,0,20.226
metr_la,s0180,5852,midday|low,midday,low,1,XTRAFFIC,ramp_metering,transit_surge,0,34.911
metr_la,s0180,5852,midday|low,midday,low,2,RAW,signal_retiming,transit_surge,0,20.226
metr_la,s0180,5852,midday|low,midday,low,2,XTRAFFIC,signal_retiming,transit_surge,0,20.226
metr_la,s0184,1811,midday|low,midday,low,0,RAW,signal_retiming,reroute,0,-14.938
metr_la,s0184,1811,midday|low,midday,low,0,XTRAFFIC,signal_retiming,reroute,0,-14.938
metr_la,s0184,1811,midday|low,midday,low,1,RAW,signal_retiming,reroute,0,-14.938
metr_la,s0184,1811,midday|low,midday,low,1,XTRAFFIC,signal_retiming,reroute,0,-14.938
metr_la,s0184,1811,midday|low,midday,low,2,RAW,signal_retiming,reroute,0,-14.938
metr_la,s0184,1811,midday|low,midday,low,2,XTRAFFIC,ramp_metering,reroute,0,0.0
metr_la,s0185,1834,midday|low,midday,low,0,RAW,signal_retiming,signal_retiming,1,27.79
metr_la,s0185,1834,midday|low,midday,low,0,XTRAFFIC,ramp_metering,signal_retiming,0,19.306
metr_la,s0185,1834,midday|low,midday,low,1,RAW,signal_retiming,signal_retiming,1,27.79
metr_la,s0185,1834,midday|low,midday,low,1,XTRAFFIC,ramp_metering,signal_retiming,0,19.306
metr_la,s0185,1834,midday|low,midday,low,2,RAW,signal_retiming,signal_retiming,1,27.79
metr_la,s0185,1834,midday|low,midday,low,2,XTRAFFIC,signal_retiming,signal_retiming,1,27.79
metr_la,s0192,5845,midday|low,midday,low,0,RAW,signal_retiming,transit_surge,0,-0.453
metr_la,s0192,5845,midday|low,midday,low,0,XTRAFFIC,signal_retiming,transit_surge,0,-0.453
metr_la,s0192,5845,midday|low,midday,low,1,RAW,signal_retiming,transit_surge,0,-0.453
metr_la,s0192,5845,midday|low,midday,low,1,XTRAFFIC,ramp_metering,transit_surge,0,0.0
metr_la,s0192,5845,midday|low,midday,low,2,RAW,signal_retiming,transit_surge,0,-0.453
metr_la,s0192,5845,midday|low,midday,low,2,XTRAFFIC,signal_retiming,transit_surge,0,-0.453
metr_la,s0195,1833,midday|low,midday,low,0,RAW,signal_retiming,signal_retiming,1,25.29
metr_la,s0195,1833,midday|low,midday,low,0,XTRAFFIC,ramp_metering,signal_retiming,0,24.887
metr_la,s0195,1833,midday|low,midday,low,1,RAW,signal_retiming,signal_retiming,1,25.29
metr_la,s0195,1833,midday|low,midday,low,1,XTRAFFIC,ramp_metering,signal_retiming,0,24.887
metr_la,s0195,1833,midday|low,midday,low,2,RAW,signal_retiming,signal_retiming,1,25.29
metr_la,s0195,1833,midday|low,midday,low,2,XTRAFFIC,ramp_metering,signal_retiming,0,24.887
metr_la,s0197,1815,midday|low,midday,low,0,RAW,signal_retiming,transit_surge,0,-16.667
metr_la,s0197,1815,midday|low,midday,low,0,XTRAFFIC,signal_retiming,transit_surge,0,-16.667
metr_la,s0197,1815,midday|low,midday,low,1,RAW,signal_retiming,transit_surge,0,-16.667
metr_la,s0197,1815,midday|low,midday,low,1,XTRAFFIC,ramp_metering,transit_surge,0,8.787
metr_la,s0197,1815,midday|low,midday,low,2,RAW,signal_retiming,transit_surge,0,-16.667
metr_la,s0197,1815,midday|low,midday,low,2,XTRAFFIC,signal_retiming,transit_surge,0,-16.667
metr_la,s0198,5863,midday|low,midday,low,0,RAW,signal_retiming,signal_retiming,1,17.136
metr_la,s0198,5863,midday|low,midday,low,0,XTRAFFIC,signal_retiming,signal_retiming,1,17.136
metr_la,s0198,5863,midday|low,midday,low,1,RAW,signal_retiming,signal_retiming,1,17.136
metr_la,s0198,5863,midday|low,midday,low,1,XTRAFFIC,ramp_metering,signal_retiming,0,16.017
metr_la,s0198,5863,midday|low,midday,low,2,RAW,signal_retiming,signal_retiming,1,17.136
metr_la,s0198,5863,midday|low,midday,low,2,XTRAFFIC,signal_retiming,signal_retiming,1,17.136
metr_la,s0199,1849,midday|low,midday,low,0,RAW,signal_retiming,no_action,0,-3.709
metr_la,s0199,1849,midday|low,midday,low,0,XTRAFFIC,ramp_metering,no_action,0,0.0
metr_la,s0199,1849,midday|low,midday,low,1,RAW,signal_retiming,no_action,0,-3.709
metr_la,s0199,1849,midday|low,midday,low,1,XTRAFFIC,signal_retiming,no_action,0,-3.709
metr_la,s0199,1849,midday|low,midday,low,2,RAW,signal_retiming,no_action,0,-3.709
metr_la,s0199,1849,midday|low,midday,low,2,XTRAFFIC,ramp_metering,no_action,0,0.0
metr_la,s0207,6150,midday|medium,midday,medium,0,RAW,signal_retiming,transit_surge,0,18.344
metr_la,s0207,6150,midday|medium,midday,medium,0,XTRAFFIC,signal_retiming,transit_surge,0,18.344
metr_la,s0207,6150,midday|medium,midday,medium,1,RAW,signal_retiming,transit_surge,0,18.344
metr_la,s0207,6150,midday|medium,midday,medium,1,XTRAFFIC,ramp_metering,transit_surge,0,9.645
metr_la,s0207,6150,midday|medium,midday,medium,2,RAW,signal_retiming,transit_surge,0,18.344
metr_la,s0207,6150,midday|medium,midday,medium,2,XTRAFFIC,signal_retiming,transit_surge,0,18.344
metr_la,s0213,6421,midday|medium,midday,medium,0,RAW,signal_retiming,transit_surge,0,27.231
metr_la,s0213,6421,midday|medium,midday,medium,0,XTRAFFIC,ramp_metering,transit_surge,0,23.863
metr_la,s0213,6421,midday|medium,midday,medium,1,RAW,signal_retiming,transit_surge,0,27.231
metr_la,s0213,6421,midday|medium,midday,medium,1,XTRAFFIC,signal_retiming,transit_surge,0,27.231
metr_la,s0213,6421,midday|medium,midday,medium,2,RAW,signal_retiming,transit_surge,0,27.231
metr_la,s0213,6421,midday|medium,midday,medium,2,XTRAFFIC,ramp_metering,transit_surge,0,23.863
metr_la,s0214,398,midday|medium,midday,medium,0,RAW,signal_retiming,transit_surge,0,16.578
metr_la,s0214,398,midday|medium,midday,medium,0,XTRAFFIC,ramp_metering,transit_surge,0,30.045
metr_la,s0214,398,midday|medium,midday,medium,1,RAW,signal_retiming,transit_surge,0,16.578
metr_la,s0214,398,midday|medium,midday,medium,1,XTRAFFIC,ramp_metering,transit_surge,0,30.045
metr_la,s0214,398,midday|medium,midday,medium,2,RAW,signal_retiming,transit_surge,0,16.578
metr_la,s0214,398,midday|medium,midday,medium,2,XTRAFFIC,ramp_metering,transit_surge,0,30.045
metr_la,s0215,3830,midday|medium,midday,medium,0,RAW,signal_retiming,signal_retiming,1,29.987
metr_la,s0215,3830,midday|medium,midday,medium,0,XTRAFFIC,signal_retiming,signal_retiming,1,29.987
metr_la,s0215,3830,midday|medium,midday,medium,1,RAW,signal_retiming,signal_retiming,1,29.987
metr_la,s0215,3830,midday|medium,midday,medium,1,XTRAFFIC,signal_retiming,signal_retiming,1,29.987
metr_la,s0215,3830,midday|medium,midday,medium,2,RAW,signal_retiming,signal_retiming,1,29.987
metr_la,s0215,3830,midday|medium,midday,medium,2,XTRAFFIC,ramp_metering,signal_retiming,0,19.774
metr_la,s0217,4448,midday|medium,midday,medium,0,RAW,signal_retiming,transit_surge,0,-4.605
metr_la,s0217,4448,midday|medium,midday,medium,0,XTRAFFIC,ramp_metering,transit_surge,0,31.443
metr_la,s0217,4448,midday|medium,midday,medium,1,RAW,signal_retiming,transit_surge,0,-4.605
metr_la,s0217,4448,midday|medium,midday,medium,1,XTRAFFIC,signal_retiming,transit_surge,0,-4.605
metr_la,s0217,4448,midday|medium,midday,medium,2,RAW,signal_retiming,transit_surge,0,-4.605
metr_la,s0217,4448,midday|medium,midday,medium,2,XTRAFFIC,ramp_metering,transit_surge,0,31.443
metr_la,s0218,5882,midday|medium,midday,medium,0,RAW,signal_retiming,transit_surge,0,19.555
metr_la,s0218,5882,midday|medium,midday,medium,0,XTRAFFIC,ramp_metering,transit_surge,0,45.21
metr_la,s0218,5882,midday|medium,midday,medium,1,RAW,signal_retiming,transit_surge,0,19.555
metr_la,s0218,5882,midday|medium,midday,medium,1,XTRAFFIC,ramp_metering,transit_surge,0,45.21
metr_la,s0218,5882,midday|medium,midday,medium,2,RAW,signal_retiming,transit_surge,0,19.555
metr_la,s0218,5882,midday|medium,midday,medium,2,XTRAFFIC,ramp_metering,transit_surge,0,45.21
metr_la,s0227,3541,midday|medium,midday,medium,0,RAW,signal_retiming,ramp_metering,0,16.469
metr_la,s0227,3541,midday|medium,midday,medium,0,XTRAFFIC,ramp_metering,ramp_metering,1,34.868
metr_la,s0227,3541,midday|medium,midday,medium,1,RAW,signal_retiming,ramp_metering,0,16.469
metr_la,s0227,3541,midday|medium,midday,medium,1,XTRAFFIC,signal_retiming,ramp_metering,0,16.469
metr_la,s0227,3541,midday|medium,midday,medium,2,RAW,signal_retiming,ramp_metering,0,16.469
metr_la,s0227,3541,midday|medium,midday,medium,2,XTRAFFIC,ramp_metering,ramp_metering,1,34.868
metr_la,s0229,6430,midday|medium,midday,medium,0,RAW,signal_retiming,transit_surge,0,16.059
metr_la,s0229,6430,midday|medium,midday,medium,0,XTRAFFIC,ramp_metering,transit_surge,0,21.641
metr_la,s0229,6430,midday|medium,midday,medium,1,RAW,signal_retiming,transit_surge,0,16.059
metr_la,s0229,6430,midday|medium,midday,medium,1,XTRAFFIC,ramp_metering,transit_surge,0,21.641
metr_la,s0229,6430,midday|medium,midday,medium,2,RAW,signal_retiming,transit_surge,0,16.059
metr_la,s0229,6430,midday|medium,midday,medium,2,XTRAFFIC,signal_retiming,transit_surge,0,16.059
metr_la,s0231,2682,midday|medium,midday,medium,0,RAW,signal_retiming,signal_retiming,1,51.435
metr_la,s0231,2682,midday|medium,midday,medium,0,XTRAFFIC,ramp_metering,signal_retiming,0,46.613
metr_la,s0231,2682,midday|medium,midday,medium,1,RAW,signal_retiming,signal_retiming,1,51.435
metr_la,s0231,2682,midday|medium,midday,medium,1,XTRAFFIC,ramp_metering,signal_retiming,0,46.613
metr_la,s0231,2682,midday|medium,midday,medium,2,RAW,signal_retiming,signal_retiming,1,51.435
metr_la,s0231,2682,midday|medium,midday,medium,2,XTRAFFIC,signal_retiming,signal_retiming,1,51.435
metr_la,s0233,6465,midday|medium,midday,medium,0,RAW,signal_retiming,transit_surge,0,6.502
metr_la,s0233,6465,midday|medium,midday,medium,0,XTRAFFIC,ramp_metering,transit_surge,0,42.133
metr_la,s0233,6465,midday|medium,midday,medium,1,RAW,signal_retiming,transit_surge,0,6.502
metr_la,s0233,6465,midday|medium,midday,medium,1,XTRAFFIC,ramp_metering,transit_surge,0,42.133
metr_la,s0233,6465,midday|medium,midday,medium,2,RAW,signal_retiming,transit_surge,0,6.502
metr_la,s0233,6465,midday|medium,midday,medium,2,XTRAFFIC,ramp_metering,transit_surge,0,42.133
metr_la,s0236,3259,midday|medium,midday,medium,0,RAW,signal_retiming,transit_surge,0,27.569
metr_la,s0236,3259,midday|medium,midday,medium,0,XTRAFFIC,ramp_metering,transit_surge,0,42.302
metr_la,s0236,3259,midday|medium,midday,medium,1,RAW,signal_retiming,transit_surge,0,27.569
metr_la,s0236,3259,midday|medium,midday,medium,1,XTRAFFIC,ramp_metering,transit_surge,0,42.302
metr_la,s0236,3259,midday|medium,midday,medium,2,RAW,signal_retiming,transit_surge,0,27.569
metr_la,s0236,3259,midday|medium,midday,medium,2,XTRAFFIC,signal_retiming,transit_surge,0,27.569
metr_la,s0241,5587,midday|high,midday,high,0,RAW,signal_retiming,ramp_metering,0,33.317
metr_la,s0241,5587,midday|high,midday,high,0,XTRAFFIC,ramp_metering,ramp_metering,1,45.761
metr_la,s0241,5587,midday|high,midday,high,1,RAW,signal_retiming,ramp_metering,0,33.317
metr_la,s0241,5587,midday|high,midday,high,1,XTRAFFIC,ramp_metering,ramp_metering,1,45.761
metr_la,s0241,5587,midday|high,midday,high,2,RAW,signal_retiming,ramp_metering,0,33.317
metr_la,s0241,5587,midday|high,midday,high,2,XTRAFFIC,signal_retiming,ramp_metering,0,33.317
metr_la,s0247,4131,midday|high,midday,high,0,RAW,signal_retiming,transit_surge,0,31.192
metr_la,s0247,4131,midday|high,midday,high,0,XTRAFFIC,ramp_metering,transit_surge,0,44.653
metr_la,s0247,4131,midday|high,midday,high,1,RAW,signal_retiming,transit_surge,0,31.192
metr_la,s0247,4131,midday|high,midday,high,1,XTRAFFIC,signal_retiming,transit_surge,0,31.192
metr_la,s0247,4131,midday|high,midday,high,2,RAW,signal_retiming,transit_surge,0,31.192
metr_la,s0247,4131,midday|high,midday,high,2,XTRAFFIC,ramp_metering,transit_surge,0,44.653
metr_la,s0254,2150,midday|high,midday,high,0,RAW,signal_retiming,ramp_metering,0,27.616
metr_la,s0254,2150,midday|high,midday,high,0,XTRAFFIC,signal_retiming,ramp_metering,0,27.616
metr_la,s0254,2150,midday|high,midday,high,1,RAW,signal_retiming,ramp_metering,0,27.616
metr_la,s0254,2150,midday|high,midday,high,1,XTRAFFIC,signal_retiming,ramp_metering,0,27.616
metr_la,s0254,2150,midday|high,midday,high,2,RAW,signal_retiming,ramp_metering,0,27.616
metr_la,s0254,2150,midday|high,midday,high,2,XTRAFFIC,signal_retiming,ramp_metering,0,27.616
metr_la,s0258,3873,midday|high,midday,high,0,RAW,signal_retiming,ramp_metering,0,25.777
metr_la,s0258,3873,midday|high,midday,high,0,XTRAFFIC,ramp_metering,ramp_metering,1,43.547
metr_la,s0258,3873,midday|high,midday,high,1,RAW,signal_retiming,ramp_metering,0,25.777
metr_la,s0258,3873,midday|high,midday,high,1,XTRAFFIC,ramp_metering,ramp_metering,1,43.547
metr_la,s0258,3873,midday|high,midday,high,2,RAW,signal_retiming,ramp_metering,0,25.777
metr_la,s0258,3873,midday|high,midday,high,2,XTRAFFIC,ramp_metering,ramp_metering,1,43.547
metr_la,s0260,5583,midday|high,midday,high,0,RAW,signal_retiming,ramp_metering,0,35.528
metr_la,s0260,5583,midday|high,midday,high,0,XTRAFFIC,signal_retiming,ramp_metering,0,35.528
metr_la,s0260,5583,midday|high,midday,high,1,RAW,signal_retiming,ramp_metering,0,35.528
metr_la,s0260,5583,midday|high,midday,high,1,XTRAFFIC,ramp_metering,ramp_metering,1,53.033
metr_la,s0260,5583,midday|high,midday,high,2,RAW,signal_retiming,ramp_metering,0,35.528
metr_la,s0260,5583,midday|high,midday,high,2,XTRAFFIC,signal_retiming,ramp_metering,0,35.528
metr_la,s0261,3882,midday|high,midday,high,0,RAW,signal_retiming,transit_surge,0,-4.976
metr_la,s0261,3882,midday|high,midday,high,0,XTRAFFIC,signal_retiming,transit_surge,0,-4.976
metr_la,s0261,3882,midday|high,midday,high,1,RAW,signal_retiming,transit_surge,0,-4.976
metr_la,s0261,3882,midday|high,midday,high,1,XTRAFFIC,signal_retiming,transit_surge,0,-4.976
metr_la,s0261,3882,midday|high,midday,high,2,RAW,signal_retiming,transit_surge,0,-4.976
metr_la,s0261,3882,midday|high,midday,high,2,XTRAFFIC,signal_retiming,transit_surge,0,-4.976
metr_la,s0263,379,midday|high,midday,high,0,RAW,signal_retiming,transit_surge,0,-2.455
metr_la,s0263,379,midday|high,midday,high,0,XTRAFFIC,signal_retiming,transit_surge,0,-2.455
metr_la,s0263,379,midday|high,midday,high,1,RAW,signal_retiming,transit_surge,0,-2.455
metr_la,s0263,379,midday|high,midday,high,1,XTRAFFIC,ramp_metering,transit_surge,0,6.154
metr_la,s0263,379,midday|high,midday,high,2,RAW,signal_retiming,transit_surge,0,-2.455
metr_la,s0263,379,midday|high,midday,high,2,XTRAFFIC,signal_retiming,transit_surge,0,-2.455
metr_la,s0264,6760,midday|high,midday,high,0,RAW,signal_retiming,transit_surge,0,16.368
metr_la,s0264,6760,midday|high,midday,high,0,XTRAFFIC,signal_retiming,transit_surge,0,16.368
metr_la,s0264,6760,midday|high,midday,high,1,RAW,signal_retiming,transit_surge,0,16.368
metr_la,s0264,6760,midday|high,midday,high,1,XTRAFFIC,signal_retiming,transit_surge,0,16.368
metr_la,s0264,6760,midday|high,midday,high,2,RAW,signal_retiming,transit_surge,0,16.368
metr_la,s0264,6760,midday|high,midday,high,2,XTRAFFIC,ramp_metering,transit_surge,0,35.846
metr_la,s0265,1252,midday|high,midday,high,0,RAW,signal_retiming,transit_surge,0,19.052
metr_la,s0265,1252,midday|high,midday,high,0,XTRAFFIC,signal_retiming,transit_surge,0,19.052
